Entity,Code,Year,Coal Consumption - TWh
Japan,JPN,2002,1207.9080819444443
Japan,JPN,2003,1241.2594330555555
Japan,JPN,2004,1274.1025530555555
Japan,JPN,2005,1334.8141808333332
Japan,JPN,2006,1312.1418488888887
Japan,JPN,2007,1377.4036277777775
Japan,JPN,2008,1414.7808841666667
Japan,JPN,2009,1186.947447222222
Japan,JPN,2010,1352.7345808333334
Japan,JPN,2011,1282.6496977777776
Japan,JPN,2012,1354.199156388889
Japan,JPN,2013,1409.4380969444444
Japan,JPN,2014,1385.7355816666668
Japan,JPN,2015,1397.9809433333332
Japan,JPN,2016,1395.385558611111
Japan,JPN,2017,1415.9634469444445
Japan,JPN,2018,1386.5973380555556
Japan,JPN,2019,1362.5938344444444
Japan,JPN,2020,1270.663657222222
Kazakhstan,KAZ,1985,443.49842
Kazakhstan,KAZ,1986,465.96758
Kazakhstan,KAZ,1987,484.1569
Kazakhstan,KAZ,1988,505.02112
Kazakhstan,KAZ,1989,482.01698
Kazakhstan,KAZ,1990,450.3072686111111
Kazakhstan,KAZ,1991,439.5745325
Kazakhstan,KAZ,1992,442.8201375
Kazakhstan,KAZ,1993,402.12624166666666
Kazakhstan,KAZ,1994,393.37242
Kazakhstan,KAZ,1995,317.69041111111113
Kazakhstan,KAZ,1996,283.7428972222222
Kazakhstan,KAZ,1997,243.5857538888889
Kazakhstan,KAZ,1998,239.85452194444443
Kazakhstan,KAZ,1999,222.0836958333333
Kazakhstan,KAZ,2000,207.46405527777776
Kazakhstan,KAZ,2001,259.34783694444445
Kazakhstan,KAZ,2002,262.750775
Kazakhstan,KAZ,2003,290.1126761111111
Kazakhstan,KAZ,2004,309.2521669444444
Kazakhstan,KAZ,2005,312.6713869444444
Kazakhstan,KAZ,2006,329.5639619444445
Kazakhstan,KAZ,2007,362.14424388888887
Kazakhstan,KAZ,2008,392.9506022222222
Kazakhstan,KAZ,2009,359.7931233333333
Kazakhstan,KAZ,2010,388.2556875
Kazakhstan,KAZ,2011,422.640015
Kazakhstan,KAZ,2012,440.26528
Kazakhstan,KAZ,2013,435.88077
Kazakhstan,KAZ,2014,430.71705
Kazakhstan,KAZ,2015,398.19957
Kazakhstan,KAZ,2016,394.1736922222222
Kazakhstan,KAZ,2017,422.91558638888887
Kazakhstan,KAZ,2018,473.5512177777778
Kazakhstan,KAZ,2019,461.6122013888889
Kazakhstan,KAZ,2020,454.3691911111111
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0.0002888888888888
Kuwait,KWT,2001,0.0007555555555555
Kuwait,KWT,2002,0.0032777777777777
Kuwait,KWT,2003,0.0010888888888888
Kuwait,KWT,2004,0.0009861111111111
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0.0271388888888888
Kuwait,KWT,2007,0.0046111111111111
Kuwait,KWT,2008,0.0078055555555555
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0.0447091666666666
Kuwait,KWT,2011,0.1574608333333333
Kuwait,KWT,2012,0
Kuwait,KWT,2013,3.1863277777777776
Kuwait,KWT,2014,2.532947222222222
Kuwait,KWT,2015,2.099680833333333
Kuwait,KWT,2016,2.5887494444444448
Kuwait,KWT,2017,1.9594683333333331
Kuwait,KWT,2018,2.1999169444444444
Kuwait,KWT,2019,2.019391111111111
Kuwait,KWT,2020,0.3588136111111111
Latvia,LVA,1985,8.44338
Latvia,LVA,1986,10.654708333333334
Latvia,LVA,1987,9.755941666666669
Latvia,LVA,1988,9.7922275
Latvia,LVA,1989,7.996788055555555
Latvia,LVA,1990,8.239855
Latvia,LVA,1991,7.222230000000001
Latvia,LVA,1992,6.353468888888889
Latvia,LVA,1993,5.806858888888889
Latvia,LVA,1994,4.368228055555555
Latvia,LVA,1995,3.107536111111111
Latvia,LVA,1996,2.9133150000000003
Latvia,LVA,1997,2.602793888888889
Latvia,LVA,1998,1.9201130555555557
Latvia,LVA,1999,1.4839880555555556
Latvia,LVA,2000,1.5305080555555557
Latvia,LVA,2001,1.4281638888888888
Latvia,LVA,2002,1.1513699999999998
Latvia,LVA,2003,1.032743888888889
Latvia,LVA,2004,0.7815361111111111
Latvia,LVA,2005,0.9408669444444444
Latvia,LVA,2006,1.0083211111111112
Latvia,LVA,2007,1.246736111111111
Latvia,LVA,2008,1.235106111111111
Latvia,LVA,2009,0.9966911111111112
Latvia,LVA,2010,1.2723219444444445
Latvia,LVA,2011,1.29093
Latvia,LVA,2012,1.031581111111111
Latvia,LVA,2013,0.8710869444444445
Latvia,LVA,2014,0.6945436111111111
Latvia,LVA,2015,0.5377711111111111
Latvia,LVA,2016,0.47683
Latvia,LVA,2017,0.4652
Latvia,LVA,2018,0.55824
Latvia,LVA,2019,0.4652
Latvia,LVA,2020,0.2609580555555555
Lithuania,LTU,1985,9.457701944444445
Lithuania,LTU,1986,11.007236666666667
Lithuania,LTU,1987,10.83529888888889
Lithuania,LTU,1988,10.92308861111111
Lithuania,LTU,1989,10.205696111111113
Lithuania,LTU,1990,9.271436111111113
Lithuania,LTU,1991,10.355351944444443
Lithuania,LTU,1992,4.853198888888889
Lithuania,LTU,1993,4.3031
Lithuania,LTU,1994,3.572736111111111
Lithuania,LTU,1995,2.854001944444444
Lithuania,LTU,1996,2.622565
Lithuania,LTU,1997,2.1201488888888886
Lithuania,LTU,1998,1.84917
Lithuania,LTU,1999,1.578191111111111
Lithuania,LTU,2000,1.073448888888889
Lithuania,LTU,2001,0.9745938888888888
Lithuania,LTU,2002,1.5712130555555557
Lithuania,LTU,2003,2.029435
Lithuania,LTU,2004,1.961981111111111
Lithuania,LTU,2005,2.149223888888889
Lithuania,LTU,2006,2.91913
Lithuania,LTU,2007,2.901685
Lithuania,LTU,2008,2.4620711111111118
Lithuania,LTU,2009,1.957328888888889
Lithuania,LTU,2010,2.40741
Lithuania,LTU,2011,2.787711111111111
Lithuania,LTU,2012,2.717931111111111
Lithuania,LTU,2013,3.1273069444444443
Lithuania,LTU,2014,2.6458250000000003
Lithuania,LTU,2015,2.1213119444444444
Lithuania,LTU,2016,2.149223888888889
Lithuania,LTU,2017,2.303903055555556
Lithuania,LTU,2018,2.458581944444444
Lithuania,LTU,2019,2.308555
Lithuania,LTU,2020,1.808049722222222
Luxembourg,LUX,1965,31.716173055555554
Luxembourg,LUX,1966,28.637711944444447
Luxembourg,LUX,1967,26.83389888888889
Luxembourg,LUX,1968,28.762153055555554
Luxembourg,LUX,1969,30.555498888888888
Luxembourg,LUX,1970,31.330056944444443
Luxembourg,LUX,1971,28.87263805555555
Luxembourg,LUX,1972,28.415578888888888
Luxembourg,LUX,1973,28.15623
Luxembourg,LUX,1974,30.01703
Luxembourg,LUX,1975,22.82503805555556
Luxembourg,LUX,1976,21.13868805555556
Luxembourg,LUX,1977,18.21955805555556
Luxembourg,LUX,1978,19.262768888888885
Luxembourg,LUX,1979,21.391058888888885
Luxembourg,LUX,1980,21.220098055555557
Luxembourg,LUX,1981,17.067025
Luxembourg,LUX,1982,15.716781944444444
Luxembourg,LUX,1983,14.422363055555554
Luxembourg,LUX,1984,16.41923388888889
Luxembourg,LUX,1985,16.29711888888889
Luxembourg,LUX,1986,14.482838888888889
Luxembourg,LUX,1987,10.434436111111111
Luxembourg,LUX,1988,10.640286944444444
Luxembourg,LUX,1989,13.181441944444444
Luxembourg,LUX,1990,12.797651944444445
Luxembourg,LUX,1991,12.173121111111112
Luxembourg,LUX,1992,11.46718
Luxembourg,LUX,1993,11.848643888888889
Luxembourg,LUX,1994,10.216955
Luxembourg,LUX,1995,5.746383055555556
Luxembourg,LUX,1996,5.414928055555555
Luxembourg,LUX,1997,3.4355019444444443
Luxembourg,LUX,1998,1.1432288888888889
Luxembourg,LUX,1999,1.1560219444444444
Luxembourg,LUX,2000,1.2758111111111112
Luxembourg,LUX,2001,1.3769919444444445
Luxembourg,LUX,2002,0.8571311111111111
Luxembourg,LUX,2003,0.6582580555555556
Luxembourg,LUX,2004,0.924585
Luxembourg,LUX,2005,0.9024880555555554
Luxembourg,LUX,2006,1.0769380555555557
Luxembourg,LUX,2007,0.9117919444444444
Luxembourg,LUX,2008,0.8710869444444445
Luxembourg,LUX,2009,0.7780469444444444
Luxembourg,LUX,2010,0.77921
Luxembourg,LUX,2011,0.6791919444444444
Luxembourg,LUX,2012,0.6245311111111111
Luxembourg,LUX,2013,0.5570769444444444
Luxembourg,LUX,2014,0.6209488888888889
Luxembourg,LUX,2015,0.5714516666666667
Luxembourg,LUX,2016,0.6092258333333332
Luxembourg,LUX,2017,0.5271994444444444
Luxembourg,LUX,2018,0.4899836111111111
Luxembourg,LUX,2019,0.4956358333333333
Luxembourg,LUX,2020,0.4836538888888889
Malaysia,MYS,1965,0.17445
Malaysia,MYS,1966,0.2326
Malaysia,MYS,1967,0.13956
Malaysia,MYS,1968,0.13956
Malaysia,MYS,1969,0.17445
Malaysia,MYS,1970,0.18608
Malaysia,MYS,1971,0.47683
Malaysia,MYS,1972,1.20952
Malaysia,MYS,1973,1.1513699999999998
Malaysia,MYS,1974,1.1513699999999998
Malaysia,MYS,1975,0.10467
Malaysia,MYS,1976,0.1163
Malaysia,MYS,1977,0.12793
Malaysia,MYS,1978,0.27912
Malaysia,MYS,1979,0.39542
Malaysia,MYS,1980,0.5815
Malaysia,MYS,1981,1.08159
Malaysia,MYS,1982,0.98855
Malaysia,MYS,1983,2.57023
Malaysia,MYS,1984,2.77957
Malaysia,MYS,1985,3.70997
Malaysia,MYS,1986,2.75631
Malaysia,MYS,1987,3.80301
Malaysia,MYS,1988,3.0238
Malaysia,MYS,1989,13.92111
Malaysia,MYS,1990,15.411066666666668
Malaysia,MYS,1991,18.15391111111111
Malaysia,MYS,1992,19.060444444444443
Malaysia,MYS,1993,15.934066666666666
Malaysia,MYS,1994,17.700644444444443
Malaysia,MYS,1995,19.397488888888887
Malaysia,MYS,1996,19.490466666666663
Malaysia,MYS,1997,18.851244444444447
Malaysia,MYS,1998,20.118066666666664
Malaysia,MYS,1999,22.54711111111111
Malaysia,MYS,2000,28.89284444444444
Malaysia,MYS,2001,34.52962222222222
Malaysia,MYS,2002,42.32813333333333
Malaysia,MYS,2003,61.78373333333333
Malaysia,MYS,2004,77.07857777777777
Malaysia,MYS,2005,80.0654888888889
Malaysia,MYS,2006,84.81897777777777
Malaysia,MYS,2007,102.8218
Malaysia,MYS,2008,113.68857777777778
Malaysia,MYS,2009,123.46286666666668
Malaysia,MYS,2010,171.7415777777778
Malaysia,MYS,2011,171.68346666666667
Malaysia,MYS,2012,184.5841333333333
Malaysia,MYS,2013,175.1120222222222
Malaysia,MYS,2014,178.48246666666665
Malaysia,MYS,2015,202.2964
Malaysia,MYS,2016,217.8469333333333
Malaysia,MYS,2017,241.40517777777777
Malaysia,MYS,2018,258.9431111111111
Malaysia,MYS,2019,265.2325938888889
Malaysia,MYS,2020,315.7514936111111
Mexico,MEX,1965,8.022222222222222
Mexico,MEX,1966,8.556944444444444
Mexico,MEX,1967,10.499444444444444
Mexico,MEX,1968,11.006388888888887
Mexico,MEX,1969,11.156944444444443
Mexico,MEX,1970,12.5125
Mexico,MEX,1971,15.708611111111107
Mexico,MEX,1972,17.361666666666668
Mexico,MEX,1973,18.6125
Mexico,MEX,1974,20.5625
Mexico,MEX,1975,23.61833333333333
Mexico,MEX,1976,18.125
Mexico,MEX,1977,26.07
Mexico,MEX,1978,27.18138888888889
Mexico,MEX,1979,26.703055555555554
Mexico,MEX,1980,27.038055555555555
Mexico,MEX,1981,23.898888888888887
Mexico,MEX,1982,28.621111111111112
Mexico,MEX,1983,32.58416666666667
Mexico,MEX,1984,32.676944444444445
Mexico,MEX,1985,35.42166666666667
Mexico,MEX,1986,39.057500000000005
Mexico,MEX,1987,37.772777777777776
Mexico,MEX,1988,35.75055555555556
Mexico,MEX,1989,39.57333333333334
Mexico,MEX,1990,39.24111111111111
Mexico,MEX,1991,37.955
Mexico,MEX,1992,38.3825
Mexico,MEX,1993,43.2925
Mexico,MEX,1994,52.318333333333335
Mexico,MEX,1995,58.25861111111111
Mexico,MEX,1996,66.79972222222221
Mexico,MEX,1997,66.86416666666666
Mexico,MEX,1998,68.34777777777778
Mexico,MEX,1999,69.5475
Mexico,MEX,2000,76.18694444444444
Mexico,MEX,2001,83.67358305555555
Mexico,MEX,2002,140.10580055555553
Mexico,MEX,2003,103.31837277777775
Mexico,MEX,2004,105.71970166666668
Mexico,MEX,2005,133.4295238888889
Mexico,MEX,2006,143.19828583333333
Mexico,MEX,2007,131.5837502777778
Mexico,MEX,2008,117.54529972222224
Mexico,MEX,2009,119.74644888888888
Mexico,MEX,2010,148.11875472222223
Mexico,MEX,2011,171.32703944444444
Mexico,MEX,2012,149.26601027777778
Mexico,MEX,2013,148.22661
Mexico,MEX,2014,147.93885027777776
Mexico,MEX,2015,147.65045305555554
Mexico,MEX,2016,144.63331027777778
Mexico,MEX,2017,176.75278972222222
Mexico,MEX,2018,157.54546472222222
Mexico,MEX,2019,150.41483472222222
Mexico,MEX,2020,58.01298472222222
Middle Africa,,1965,2.116304722222222
Middle Africa,,1966,2.335497777777778
Middle Africa,,1967,2.2288069444444445
Middle Africa,,1968,2.4406872222222225
Middle Africa,,1969,2.621469444444444
Middle Africa,,1970,2.493826666666666
Middle Africa,,1971,2.585668333333333
Middle Africa,,1972,2.4599505555555554
Middle Africa,,1973,2.497005
Middle Africa,,1974,2.4504875
Middle Africa,,1975,2.396268333333333
Middle Africa,,1976,2.5765800000000003
Middle Africa,,1977,2.6058061111111117
Middle Africa,,1978,2.439194722222222
Middle Africa,,1979,2.1879519444444444
Middle Africa,,1980,2.439194722222222
Middle Africa,,1981,2.481237222222222
Middle Africa,,1982,2.3938727777777777
Middle Africa,,1983,2.346701388888889
Middle Africa,,1984,2.3930586111111114
Middle Africa,,1985,2.3862666666666668
Middle Africa,,1986,2.429972222222222
Middle Africa,,1987,2.4647808333333336
Middle Africa,,1988,2.4874591666666666
Middle Africa,,1989,2.5553202777777777
Middle Africa,,1990,2.580347222222222
Middle Africa,,1991,0.000001425
Middle Africa,,1992,0.0001769444444444
Middle Africa,,1993,0.000035833333333333335
Middle Africa,,1994,0.000005
Middle Africa,,1995,0
Middle Africa,,1996,0.0001447222222222
Middle Africa,,1997,0.00055
Middle Africa,,1998,0.00001925
Middle Africa,,1999,0.0002972222222222
Middle Africa,,2000,0.000019
Middle Africa,,2001,0.0002047222222222
Middle Africa,,2002,0.0012388888888888
Middle Africa,,2003,0.0007472222222222
Middle Africa,,2004,0.0039166666666666
Middle Africa,,2005,0.0008972222222222
Middle Africa,,2006,0.0007444444444444
Middle Africa,,2007,0.0013555555555555
Middle Africa,,2008,0.0021555555555555
Middle Africa,,2009,0.0021861111111111
Middle Africa,,2010,0.0030833333333333
Middle Africa,,2011,0.0020333333333333
Middle Africa,,2012,0.0464938888888888
Middle Africa,,2013,0.0028888888888888
Middle Africa,,2014,0.0380266666666666
Middle Africa,,2015,0.0000738888888888889
Middle Africa,,2016,0.0007527777777777
Middle Africa,,2017,1.0173083333333333
Middle Africa,,2018,1.1802280555555555
Middle Africa,,2019,0.3153477777777778
Middle Africa,,2020,0.1511358333333333
Middle East,,1965,2.529708611111112
Middle East,,1966,2.7708069444444443
Middle East,,1967,3.0530447222222223
Middle East,,1968,3.3570652777777776
Middle East,,1969,3.702176388888889
Middle East,,1970,4.072418888888889
Middle East,,1971,2.898545
Middle East,,1972,4.464373333333333
Middle East,,1973,7.541985277777778
Middle East,,1974,8.19432361111111
Middle East,,1975,15.095484166666669
Middle East,,1976,14.882352777777776
Middle East,,1977,15.054686111111112
Middle East,,1978,9.252351111111112
Middle East,,1979,13.287019166666663
Middle East,,1980,14.000310277777778
Middle East,,1981,11.741648055555556
Middle East,,1982,22.221580555555555
Middle East,,1983,27.00915138888889
Middle East,,1984,31.15692111111111
Middle East,,1985,32.740938888888884
Middle East,,1986,34.935961666666664
Middle East,,1987,36.30192861111111
Middle East,,1988,35.59142861111111
Middle East,,1989,34.554590833333336
Middle East,,1990,35.82640111111111
Middle East,,1991,41.656124722222216
Middle East,,1992,47.13853
Middle East,,1993,55.137725277777776
Middle East,,1994,57.68892361111111
Middle East,,1995,61.44041194444444
Middle East,,1996,72.34611472222221
Middle East,,1997,77.7435213888889
Middle East,,1998,84.52491916666666
Middle East,,1999,82.57795916666667
Middle East,,2000,89.48390666666667
Middle East,,2001,100.7157775
Middle East,,2002,105.65841472222225
Middle East,,2003,110.2863075
Middle East,,2004,112.06979638888888
Middle East,,2005,114.04931138888888
Middle East,,2006,113.90840055555554
Middle East,,2007,115.3971377777778
Middle East,,2008,112.2269725
Middle East,,2009,111.46787388888887
Middle East,,2010,116.80733583333334
Middle East,,2011,119.33917805555556
Middle East,,2012,138.67576027777778
Middle East,,2013,130.07761861111112
Middle East,,2014,130.53579305555556
Middle East,,2015,122.23639222222222
Middle East,,2016,112.686745
Middle East,,2017,111.06250194444443
Middle East,,2018,106.30622305555556
Middle East,,2019,110.85038555555556
Middle East,,2020,106.79723111111112
Morocco,MAR,1965,2.1136666666666666
Morocco,MAR,1966,3.240833333333333
Morocco,MAR,1967,3.2271666666666663
Morocco,MAR,1968,2.9001666666666663
Morocco,MAR,1969,2.898166666666667
Morocco,MAR,1970,3.323
Morocco,MAR,1971,3.4766666666666666
Morocco,MAR,1972,4.296833333333334
Morocco,MAR,1973,4.2571666666666665
Morocco,MAR,1974,4.216166666666666
Morocco,MAR,1975,4.792166666666667
Morocco,MAR,1976,5.1995000000000005
Morocco,MAR,1977,4.910166666666667
Morocco,MAR,1978,4.949833333333333
Morocco,MAR,1979,4.828166666666667
Morocco,MAR,1980,4.628
Morocco,MAR,1981,4.916833333333333
Morocco,MAR,1982,5.477666666666667
Morocco,MAR,1983,6.785333333333333
Morocco,MAR,1984,5.827500000000001
Morocco,MAR,1985,7.699059999999999
Morocco,MAR,1986,10.455369999999998
Morocco,MAR,1987,12.13009
Morocco,MAR,1988,11.96727
Morocco,MAR,1989,13.21168
Morocco,MAR,1990,12.74648
Morocco,MAR,1991,13.88622
Morocco,MAR,1992,12.87441
Morocco,MAR,1993,14.06067
Morocco,MAR,1994,15.67724
Morocco,MAR,1995,18.99179
Morocco,MAR,1996,24.3067
Morocco,MAR,1997,23.15533
Morocco,MAR,1998,27.62125
Morocco,MAR,1999,26.41173
Morocco,MAR,2000,31.22655
Morocco,MAR,2001,39.69319
Morocco,MAR,2002,39.47222
Morocco,MAR,2003,38.06033805555556
Morocco,MAR,2004,42.1006
Morocco,MAR,2005,44.14748
Morocco,MAR,2006,44.8918
Morocco,MAR,2007,37.59606833333333
Morocco,MAR,2008,42.61604166666666
Morocco,MAR,2009,31.469974166666667
Morocco,MAR,2010,32.41538694444444
Morocco,MAR,2011,34.62590222222222
Morocco,MAR,2012,35.17051555555555
Morocco,MAR,2013,34.9018625
Morocco,MAR,2014,46.95286861111112
Morocco,MAR,2015,51.69651305555556
Morocco,MAR,2016,49.81594194444445
Morocco,MAR,2017,51.78114638888889
Morocco,MAR,2018,59.892402222222216
Morocco,MAR,2019,77.48746972222222
Morocco,MAR,2020,77.79927583333334
Netherlands,NLD,1965,103.05555555555556
Netherlands,NLD,1966,93.8888888888889
Netherlands,NLD,1967,90.2777777777778
Netherlands,NLD,1968,85.55555555555556
Netherlands,NLD,1969,72.77777777777779
Netherlands,NLD,1970,53.333333333333336
Netherlands,NLD,1971,40.27777777777777
Netherlands,NLD,1972,34.44444444444444
Netherlands,NLD,1973,35
Netherlands,NLD,1974,33.33333333333333
Netherlands,NLD,1975,28.05555555555556
Netherlands,NLD,1976,35
Netherlands,NLD,1977,36.66666666666666
Netherlands,NLD,1978,41.94444444444444
Netherlands,NLD,1979,39.99999999999999
Netherlands,NLD,1980,46.38888888888889
Netherlands,NLD,1981,51.388888888888886
Netherlands,NLD,1982,59.44444444444444
Netherlands,NLD,1983,61.388888888888886
Netherlands,NLD,1984,74.16666666666667
Netherlands,NLD,1985,73.88888888888889
Netherlands,NLD,1986,76.11111111111111
Netherlands,NLD,1987,80.27777777777777
Netherlands,NLD,1988,96.1111111111111
Netherlands,NLD,1989,95.2777777777778
Netherlands,NLD,1990,101.66666666666666
Netherlands,NLD,1991,93.61111111111111
Netherlands,NLD,1992,93.33333333333334
Netherlands,NLD,1993,94.16666666666669
Netherlands,NLD,1994,100.27777777777776
Netherlands,NLD,1995,103.61111111111111
Netherlands,NLD,1996,100
Netherlands,NLD,1997,97.2222222222222
Netherlands,NLD,1998,99.16666666666666
Netherlands,NLD,1999,86.94444444444444
Netherlands,NLD,2000,90.2777777777778
Netherlands,NLD,2001,96.1111111111111
Netherlands,NLD,2002,96.66666666666666
Netherlands,NLD,2003,100
Netherlands,NLD,2004,98.6111111111111
Netherlands,NLD,2005,94.16666666666669
Netherlands,NLD,2006,89.72222222222223
Netherlands,NLD,2007,97.77777777777776
Netherlands,NLD,2008,92.5
Netherlands,NLD,2009,87.22222222222221
Netherlands,NLD,2010,87.77777777777777
Netherlands,NLD,2011,86.58333333333333
Netherlands,NLD,2012,95.1388888888889
Netherlands,NLD,2013,95.19444444444444
Netherlands,NLD,2014,105.30555555555556
Netherlands,NLD,2015,128.66666666666666
Netherlands,NLD,2016,119.27777777777776
Netherlands,NLD,2017,106.9722222222222
Netherlands,NLD,2018,96.1111111111111
Netherlands,NLD,2019,74.66666666666666
Netherlands,NLD,2020,49.88888888888889
New Zealand,NZL,1965,19.13135
New Zealand,NZL,1966,18.608
New Zealand,NZL,1967,16.99143
New Zealand,NZL,1968,15.99125
New Zealand,NZL,1969,16.3983
New Zealand,NZL,1970,16.40993
New Zealand,NZL,1971,14.59565
New Zealand,NZL,1972,14.95618
New Zealand,NZL,1973,16.94491
New Zealand,NZL,1974,17.44456111111111
New Zealand,NZL,1975,16.416619444444443
New Zealand,NZL,1976,16.916694444444445
New Zealand,NZL,1977,16.111172222222223
New Zealand,NZL,1978,14.861116666666668
New Zealand,NZL,1979,13.249994444444445
New Zealand,NZL,1980,13.628225
New Zealand,NZL,1981,13.57794722222222
New Zealand,NZL,1982,13.310541666666667
New Zealand,NZL,1983,14.74875
New Zealand,NZL,1984,13.717163888888887
New Zealand,NZL,1985,12.666030555555556
New Zealand,NZL,1986,14.556855555555556
New Zealand,NZL,1987,12.149866666666666
New Zealand,NZL,1988,13.16596111111111
New Zealand,NZL,1989,14.334275
New Zealand,NZL,1990,13.928279166666666
New Zealand,NZL,1991,13.28054388888889
New Zealand,NZL,1992,14.623766111111111
New Zealand,NZL,1993,14.406294999999998
New Zealand,NZL,1994,13.617704444444444
New Zealand,NZL,1995,13.655409722222222
New Zealand,NZL,1996,13.457762222222222
New Zealand,NZL,1997,14.528347222222225
New Zealand,NZL,1998,13.247123055555557
New Zealand,NZL,1999,13.571336388888888
New Zealand,NZL,2000,12.859931944444444
New Zealand,NZL,2001,15.92658
New Zealand,NZL,2002,15.918619444444444
New Zealand,NZL,2003,22.974430833333333
New Zealand,NZL,2004,23.738671111111117
New Zealand,NZL,2005,26.42747222222222
New Zealand,NZL,2006,26.021524444444445
New Zealand,NZL,2007,19.720991388888887
New Zealand,NZL,2008,24.47237138888889
New Zealand,NZL,2009,18.818950277777777
New Zealand,NZL,2010,16.0719825
New Zealand,NZL,2011,16.26965722222222
New Zealand,NZL,2012,20.27202861111111
New Zealand,NZL,2013,17.877504166666668
New Zealand,NZL,2014,16.50988361111111
New Zealand,NZL,2015,16.673476666666666
New Zealand,NZL,2016,13.796135
New Zealand,NZL,2017,14.5363675
New Zealand,NZL,2018,15.67281638888889
New Zealand,NZL,2019,17.837761944444445
New Zealand,NZL,2020,17.026720277777777
Non-OECD,,1965,5976.657602777777
Non-OECD,,1966,6205.591319444445
Non-OECD,,1967,6131.515736111111
Non-OECD,,1968,6150.3421194444445
Non-OECD,,1969,6515.7912027777775
Non-OECD,,1970,6926.31838611111
Non-OECD,,1971,7355.540344444444
Non-OECD,,1972,7618.439755555555
Non-OECD,,1973,7738.448516666666
Non-OECD,,1974,7831.772649999999
Non-OECD,,1975,8352.205177777778
Non-OECD,,1976,8483.522986111111
Non-OECD,,1977,8903.101569444445
Non-OECD,,1978,9192.64353611111
Non-OECD,,1979,9468.685608333331
Non-OECD,,1980,9581.239741666666
Non-OECD,,1981,9751.693591666666
Non-OECD,,1982,10128.732183333332
Non-OECD,,1983,10564.240944444444
Non-OECD,,1984,11031.775366666663
Non-OECD,,1985,11511.157819444445
Non-OECD,,1986,11937.139530555556
Non-OECD,,1987,12558.206055555554
Non-OECD,,1988,13061.11661111111
Non-OECD,,1989,13215.77035
Non-OECD,,1990,13240.274863888888
Non-OECD,,1991,13257.651305555555
Non-OECD,,1992,13466.478525
Non-OECD,,1993,13658.88296111111
Non-OECD,,1994,13757.259391666666
Non-OECD,,1995,13872.014869444443
Non-OECD,,1996,14114.35661111111
Non-OECD,,1997,13964.954719444444
Non-OECD,,1998,13866.16953888889
Non-OECD,,1999,14097.731588888888
Non-OECD,,2000,14521.001275
Non-OECD,,2001,15103.586088888887
Non-OECD,,2002,16030.481458333334
Non-OECD,,2003,18265.925325
Non-OECD,,2004,20398.88363888889
Non-OECD,,2005,22802.962991666667
Non-OECD,,2006,24591.281966666666
Non-OECD,,2007,26539.277155555552
Non-OECD,,2008,27326.21543611111
Non-OECD,,2009,28119.59586111111
Non-OECD,,2010,29226.990805555557
Non-OECD,,2011,31487.971944444445
Non-OECD,,2012,32164.29219444444
Non-OECD,,2013,32871.879499999995
Non-OECD,,2014,33210.32119444444
Non-OECD,,2015,32888.96094444444
Non-OECD,,2016,32957.102666666666
Non-OECD,,2017,33263.37725
Non-OECD,,2018,34148.13213888889
Non-OECD,,2019,34816.948333333334
Non-OECD,,2020,34434.295277777775
North America,,1965,3412.252222222222
North America,,1966,3565.8534833333333
North America,,1967,3502.3182944444443
North America,,1968,3634.012388888889
North America,,1969,3641.764775
North America,,1970,3624.044569444444
North America,,1971,3432.0361000000003
North America,,1972,3556.365197222222
North America,,1973,3811.960844444445
North America,,1974,3730.906986111111
North America,,1975,3728.924675
North America,,1976,4012.9962
North America,,1977,4174.183263888888
North America,,1978,4083.380236111111
North America,,1979,4425.73465
North America,,1980,4578.909625
North America,,1981,4716.149997222222
North America,,1982,4572.6623666666665
North America,,1983,4748.990513888889
North America,,1984,5109.708519444444
North America,,1985,5213.412741666666
North America,,1986,5133.5396527777775
North America,,1987,5362.125427777778
North America,,1988,5616.3125527777775
North America,,1989,5681.647447222222
North America,,1990,5692.841591666666
North America,,1991,5631.064711111111
North America,,1992,5673.622555555555
North America,,1993,5842.054872222222
North America,,1994,5888.430747222223
North America,,1995,5957.545705555555
North America,,1996,6226.6268527777775
North America,,1997,6364.278352777778
North America,,1998,6446.902077777778
North America,,1999,6425.332783333333
